ubigeo,ano,semana,p_fal,p_vivax,date
160201,2009,33,0,5,2009-08-17
160201,2009,34,0,6,2009-08-24
160201,2009,35,0,5,2009-08-31
160201,2009,36,0,3,2009-09-07
160201,2009,37,0,7,2009-09-14
160201,2009,38,0,8,2009-09-21
160201,2009,39,0,7,2009-09-28
160201,2009,40,0,7,2009-10-05
160201,2009,41,0,8,2009-10-12
160201,2009,42,0,6,2009-10-19
160201,2009,43,0,13,2009-10-26
160201,2009,44,0,12,2009-11-02
160201,2009,45,0,3,2009-11-09
160201,2009,46,0,8,2009-11-16
160201,2009,47,0,5,2009-11-23
160201,2009,48,1,2,2009-11-30
160201,2009,49,1,8,2009-12-07
160201,2009,50,6,1,2009-12-14
160201,2009,51,0,1,2009-12-21
160201,2009,52,3,8,2009-12-28
160201,2009,53,0,1,2010-01-04
160201,2010,1,3,9,2010-01-04
160201,2010,2,8,7,2010-01-11
160201,2010,3,5,5,2010-01-18
160201,2010,4,2,7,2010-01-25
160201,2010,5,3,11,2010-02-01
160201,2010,6,1,8,2010-02-08
160201,2010,7,2,5,2010-02-15
160201,2010,8,1,7,2010-02-22
160201,2010,9,2,2,2010-03-01
160201,2010,10,1,3,2010-03-08
160201,2010,11,3,3,2010-03-15
160201,2010,12,2,4,2010-03-22
160201,2010,13,1,4,2010-03-29
160201,2010,14,2,2,2010-04-05
160201,2010,15,1,4,2010-04-12
160201,2010,16,0,5,2010-04-19
160201,2010,17,2,6,2010-04-26
160201,2010,18,0,1,2010-05-03
160201,2010,19,1,1,2010-05-10
160201,2010,20,0,3,2010-05-17
160201,2010,21,0,3,2010-05-24
160201,2010,22,3,3,2010-05-31
160201,2010,24,2,1,2010-06-14
160201,2010,25,0,1,2010-06-21
160201,2010,26,1,0,2010-06-28
160201,2010,27,2,0,2010-07-05
160201,2010,28,0,1,2010-07-12
160201,2010,29,1,1,2010-07-19
160201,2010,31,0,1,2010-08-02
160201,2010,33,1,1,2010-08-16
160201,2010,34,1,1,2010-08-23
160201,2010,35,1,3,2010-08-30
160201,2010,36,1,0,2010-09-06
160201,2010,37,5,1,2010-09-13
160201,2010,38,0,3,2010-09-20
160201,2010,40,1,4,2010-10-04
160201,2010,41,1,1,2010-10-11
160201,2010,44,1,1,2010-11-01
160201,2010,45,1,0,2010-11-08
160201,2010,46,0,1,2010-11-15
160201,2010,47,1,1,2010-11-22
160201,2010,48,0,1,2010-11-29
160201,2010,49,1,1,2010-12-06
160201,2010,50,0,1,2010-12-13
160201,2011,1,0,2,2011-01-03
160201,2011,2,0,1,2011-01-10
160201,2011,3,0,2,2011-01-17
160201,2011,4,0,5,2011-01-24
160201,2011,6,0,1,2011-02-07
160201,2011,7,0,1,2011-02-14
160201,2011,8,0,4,2011-02-21
160201,2011,11,0,1,2011-03-14
160201,2011,12,0,2,2011-03-21
160201,2011,13,0,5,2011-03-28
160201,2011,14,0,2,2011-04-04
160201,2011,15,0,1,2011-04-11
160201,2011,16,0,2,2011-04-18
160201,2011,17,0,1,2011-04-25
160201,2011,18,0,1,2011-05-02
160201,2011,19,0,1,2011-05-09
160201,2011,22,0,1,2011-05-30
160201,2011,23,0,1,2011-06-06
160201,2011,24,0,1,2011-06-13
160201,2011,25,0,2,2011-06-20
160201,2011,27,0,1,2011-07-04
160201,2011,28,0,1,2011-07-11
160201,2011,29,0,3,2011-07-18
160201,2011,30,0,1,2011-07-25
160201,2011,31,0,1,2011-08-01
160201,2011,37,0,1,2011-09-12
160201,2011,38,0,2,2011-09-19
160201,2011,42,0,1,2011-10-17
160201,2011,46,0,1,2011-11-14
160201,2011,47,0,1,2011-11-21
160201,2011,48,1,0,2011-11-28
160201,2011,49,4,0,2011-12-05
160201,2011,51,0,3,2011-12-19
160201,2011,52,0,4,2011-12-26
160201,2012,1,2,2,2012-01-02
160201,2012,2,2,3,2012-01-09
160201,2012,3,0,6,2012-01-16
160201,2012,4,1,6,2012-01-23
160201,2012,5,1,1,2012-01-30
160201,2012,7,0,7,2012-02-13
160201,2012,8,1,5,2012-02-20
160201,2012,9,1,3,2012-02-27
160201,2012,10,0,2,2012-03-05
160201,2012,11,0,1,2012-03-12
160201,2012,12,0,2,2012-03-19
160201,2012,15,0,1,2012-04-09
160201,2012,16,0,5,2012-04-16
160201,2012,18,0,1,2012-04-30
160201,2012,19,0,4,2012-05-07
160201,2012,20,0,1,2012-05-14
160201,2012,22,0,1,2012-05-28
160201,2012,24,0,1,2012-06-11
160201,2012,26,0,1,2012-06-25
160201,2012,27,0,2,2012-07-02
160201,2012,29,0,1,2012-07-16
160201,2012,30,0,2,2012-07-23
160201,2012,34,0,1,2012-08-20
160201,2012,35,0,1,2012-08-27
160201,2012,36,0,1,2012-09-03
160201,2012,37,0,1,2012-09-10
160201,2012,38,0,4,2012-09-17
160201,2012,40,0,3,2012-10-01
160201,2012,41,1,0,2012-10-08
160201,2012,42,0,1,2012-10-15
160201,2012,45,0,2,2012-11-05
160201,2012,46,0,2,2012-11-12
160201,2012,47,0,2,2012-11-19
160201,2012,49,0,1,2012-12-03
160201,2012,50,0,2,2012-12-10
160201,2012,51,0,1,2012-12-17
160201,2013,2,0,2,2013-01-14
160201,2013,5,0,1,2013-02-04
160201,2013,7,0,1,2013-02-18
160201,2013,10,0,1,2013-03-11
160201,2013,11,0,1,2013-03-18
160201,2013,13,0,3,2013-04-01
160201,2013,15,0,1,2013-04-15
160201,2013,16,0,1,2013-04-22
160201,2013,18,0,1,2013-05-06
160201,2013,19,0,1,2013-05-13
160201,2013,20,0,1,2013-05-20
160201,2013,21,0,1,2013-05-27
160201,2013,23,0,3,2013-06-10
160201,2013,24,0,1,2013-06-17
160201,2013,25,0,1,2013-06-24
160201,2013,29,0,5,2013-07-22
160201,2013,30,1,4,2013-07-29
160201,2013,31,0,4,2013-08-05
160201,2013,32,0,14,2013-08-12
160201,2013,33,0,14,2013-08-19
160201,2013,34,0,8,2013-08-26
160201,2013,35,0,5,2013-09-02
160201,2013,36,1,14,2013-09-09
160201,2013,37,0,4,2013-09-16
160201,2013,38,0,4,2013-09-23
160201,2013,39,0,3,2013-09-30
160201,2013,40,0,4,2013-10-07
160201,2013,41,0,3,2013-10-14
160201,2013,42,0,2,2013-10-21
160201,2013,43,0,10,2013-10-28
160201,2013,44,1,2,2013-11-04
160201,2013,46,0,3,2013-11-18
160201,2013,47,0,8,2013-11-25
160201,2013,48,0,10,2013-12-02
160201,2013,49,0,4,2013-12-09
160201,2013,50,0,7,2013-12-16
160201,2013,51,0,3,2013-12-23
160201,2013,52,0,3,2013-12-30
160201,2014,1,0,3,2014-01-06
160201,2014,2,0,8,2014-01-13
160201,2014,3,0,2,2014-01-20
160201,2014,4,0,3,2014-01-27
160201,2014,5,0,2,2014-02-03
160201,2014,6,0,2,2014-02-10
160201,2014,7,0,1,2014-02-17
160201,2014,8,0,6,2014-02-24
160201,2014,9,0,5,2014-03-03
160201,2014,10,0,6,2014-03-10
160201,2014,11,0,2,2014-03-17
160201,2014,12,0,5,2014-03-24
160201,2014,13,0,13,2014-03-31
160201,2014,14,0,24,2014-04-07
160201,2014,15,0,5,2014-04-14
160201,2014,16,0,8,2014-04-21
160201,2014,17,0,6,2014-04-28
160201,2014,18,0,18,2014-05-05
160201,2014,19,1,15,2014-05-12
160201,2014,20,0,10,2014-05-19
160201,2014,21,1,20,2014-05-26
160201,2014,22,3,11,2014-06-02
160201,2014,23,2,16,2014-06-09
160201,2014,24,3,24,2014-06-16
160201,2014,25,0,16,2014-06-23
160201,2014,26,3,22,2014-06-30
160201,2014,27,5,37,2014-07-07
160201,2014,28,0,21,2014-07-14
160201,2014,29,0,15,2014-07-21
160201,2014,30,0,13,2014-07-28
160201,2014,31,0,19,2014-08-04
160201,2014,32,0,24,2014-08-11
160201,2014,33,1,9,2014-08-18
160201,2014,34,0,6,2014-08-25
160201,2014,35,0,17,2014-09-01
160201,2014,36,0,8,2014-09-08
160201,2014,37,0,16,2014-09-15
160201,2014,38,0,28,2014-09-22
160201,2014,39,0,9,2014-09-29
160201,2014,40,0,6,2014-10-06
160201,2014,41,1,8,2014-10-13
160201,2014,42,0,10,2014-10-20
160201,2014,43,0,11,2014-10-27
160201,2014,44,0,7,2014-11-03
160201,2014,45,0,4,2014-11-10
160201,2014,46,0,6,2014-11-17
160201,2014,47,0,7,2014-11-24
160201,2014,48,0,2,2014-12-01
160201,2014,49,2,1,2014-12-08
160201,2014,50,0,3,2014-12-15
160201,2014,51,0,6,2014-12-22
160201,2014,52,0,1,2014-12-29
160201,2015,1,0,4,2015-01-05
160201,2015,2,0,3,2015-01-12
160201,2015,3,1,0,2015-01-19
160201,2015,4,0,3,2015-01-26
160201,2015,5,0,7,2015-02-02
160201,2015,6,0,1,2015-02-09
160201,2015,7,0,3,2015-02-16
160201,2015,8,0,1,2015-02-23
160201,2015,9,0,4,2015-03-02
160201,2015,10,0,3,2015-03-09
160201,2015,11,0,2,2015-03-16
160201,2015,12,0,3,2015-03-23
160201,2015,15,0,2,2015-04-13
160201,2015,16,0,1,2015-04-20
160201,2015,17,0,5,2015-04-27
160201,2015,18,0,3,2015-05-04
160201,2015,19,0,2,2015-05-11
160201,2015,20,0,3,2015-05-18
160201,2015,21,0,6,2015-05-25
160201,2015,22,0,3,2015-06-01
160201,2015,23,0,9,2015-06-08
160201,2015,24,0,2,2015-06-15
160201,2015,25,0,2,2015-06-22
160201,2015,26,0,6,2015-06-29
160201,2015,27,0,9,2015-07-06
160201,2015,28,0,5,2015-07-13
160201,2015,29,1,3,2015-07-20
160201,2015,30,0,7,2015-07-27
160201,2015,31,0,7,2015-08-03
160201,2015,32,0,5,2015-08-10
160201,2015,33,0,8,2015-08-17
160201,2015,34,0,5,2015-08-24
160201,2015,35,0,10,2015-08-31
160201,2015,36,0,9,2015-09-07
160201,2015,37,0,4,2015-09-14
160201,2015,38,0,12,2015-09-21
160201,2015,39,0,8,2015-09-28
160201,2015,40,0,5,2015-10-05
160201,2015,41,0,2,2015-10-12
160201,2015,42,0,8,2015-10-19
160201,2015,43,0,9,2015-10-26
160201,2015,44,0,4,2015-11-02
160201,2015,45,0,4,2015-11-09
160201,2015,46,0,3,2015-11-16
160201,2015,47,0,5,2015-11-23
160201,2015,48,0,9,2015-11-30
160201,2015,49,0,8,2015-12-07
160201,2015,50,0,6,2015-12-14
160201,2015,51,0,5,2015-12-21
160201,2015,52,0,5,2015-12-28
160201,2016,1,0,4,2016-01-04
160201,2016,2,0,4,2016-01-11
160201,2016,3,0,9,2016-01-18
160201,2016,4,0,6,2016-01-25
160201,2016,5,0,14,2016-02-01
160201,2016,6,0,7,2016-02-08
160201,2016,7,0,12,2016-02-15
160201,2016,8,2,5,2016-02-22
160201,2016,9,0,14,2016-02-29
160201,2016,10,0,12,2016-03-07
160201,2016,11,1,6,2016-03-14
160201,2016,12,0,13,2016-03-21
160201,2016,13,0,9,2016-03-28
160201,2016,14,0,4,2016-04-04
160201,2016,15,0,3,2016-04-11
160201,2016,16,0,6,2016-04-18
160201,2016,17,0,6,2016-04-25
160201,2016,18,0,9,2016-05-02
160201,2016,19,0,12,2016-05-09
160201,2016,20,0,11,2016-05-16
160201,2016,21,0,7,2016-05-23
160201,2016,22,0,7,2016-05-30
160201,2016,23,0,5,2016-06-06
160201,2016,24,0,3,2016-06-13
160201,2016,25,0,6,2016-06-20
160201,2016,26,0,9,2016-06-27
160201,2016,27,0,11,2016-07-04
160201,2016,28,0,7,2016-07-11
160201,2016,29,0,6,2016-07-18
160201,2016,30,0,6,2016-07-25
160201,2016,31,0,11,2016-08-01
160201,2016,32,0,7,2016-08-08
160201,2016,33,0,8,2016-08-15
160201,2016,34,0,2,2016-08-22
160201,2016,35,0,4,2016-08-29
160201,2016,36,0,6,2016-09-05
160201,2016,37,1,6,2016-09-12
160201,2016,38,0,3,2016-09-19
160201,2016,40,0,3,2016-10-03
160201,2016,41,0,1,2016-10-10
160201,2016,42,0,2,2016-10-17
160201,2016,43,0,2,2016-10-24
160201,2016,44,0,7,2016-10-31
160201,2016,45,0,2,2016-11-07
160201,2016,46,0,1,2016-11-14
160201,2016,47,0,4,2016-11-21
160201,2016,48,2,2,2016-11-28
160201,2016,49,0,3,2016-12-05
160201,2016,50,0,6,2016-12-12
160201,2016,51,1,4,2016-12-19
160201,2017,1,0,4,2017-01-02
160201,2017,2,0,5,2017-01-09
160201,2017,3,0,4,2017-01-16
160201,2017,4,0,5,2017-01-23
160201,2017,5,0,4,2017-01-30
160201,2017,6,0,3,2017-02-06
160201,2017,7,0,4,2017-02-13
160201,2017,8,0,5,2017-02-20
160201,2017,9,0,1,2017-02-27
160201,2017,10,0,3,2017-03-06
160201,2017,11,0,2,2017-03-13
160201,2017,12,0,4,2017-03-20
160201,2017,13,0,2,2017-03-27
160201,2017,14,0,5,2017-04-03
160201,2017,16,0,2,2017-04-17
160201,2017,18,0,4,2017-05-01
160201,2017,19,0,2,2017-05-08
160201,2017,20,0,2,2017-05-15
160201,2017,21,0,8,2017-05-22
160201,2017,22,0,7,2017-05-29
160201,2017,23,0,3,2017-06-05
160201,2017,24,0,6,2017-06-12
160201,2017,25,0,8,2017-06-19
160201,2017,26,0,2,2017-06-26
160201,2017,27,0,10,2017-07-03
160201,2017,28,0,4,2017-07-10
160201,2017,29,0,1,2017-07-17
160201,2017,30,0,4,2017-07-24
160201,2017,31,0,4,2017-07-31
160201,2017,33,0,2,2017-08-14
160201,2017,34,0,1,2017-08-21
160201,2017,35,0,6,2017-08-28
160201,2017,36,0,2,2017-09-04
160201,2017,37,0,2,2017-09-11
160201,2017,38,0,6,2017-09-18
160201,2017,40,0,2,2017-10-02
160201,2017,41,0,2,2017-10-09
160201,2017,42,0,2,2017-10-16
160201,2017,43,0,3,2017-10-23
160201,2017,45,0,2,2017-11-06
160201,2017,46,0,1,2017-11-13
160201,2017,47,0,2,2017-11-20
160201,2017,48,0,5,2017-11-27
160201,2017,52,0,1,2017-12-25
160201,2018,2,0,9,2018-01-08
160201,2018,3,0,1,2018-01-15
160201,2018,4,0,2,2018-01-22
160201,2018,5,0,3,2018-01-29
160201,2018,6,0,1,2018-02-05
160201,2018,7,0,1,2018-02-12
160201,2018,9,0,4,2018-02-26
160201,2018,10,0,4,2018-03-05
160201,2018,12,5,3,2018-03-19
160201,2018,13,4,2,2018-03-26
160201,2018,14,2,2,2018-04-02
160201,2018,15,2,1,2018-04-09
160201,2018,16,0,4,2018-04-16
160201,2018,18,0,6,2018-04-30
160201,2018,19,0,5,2018-05-07
160201,2018,20,0,1,2018-05-14
160201,2018,21,0,2,2018-05-21
160201,2018,22,0,4,2018-05-28
160201,2018,23,0,10,2018-06-04
160201,2018,24,0,1,2018-06-11
160201,2018,25,0,2,2018-06-18
160201,2018,26,0,10,2018-06-25
160201,2018,27,0,18,2018-07-02
160201,2018,29,0,12,2018-07-16
160201,2018,30,0,3,2018-07-23
160201,2018,31,0,7,2018-07-30
160201,2018,32,0,2,2018-08-06
160201,2018,33,0,4,2018-08-13
160201,2018,34,0,2,2018-08-20
160201,2018,35,0,1,2018-08-27
160201,2018,36,0,6,2018-09-03
160201,2018,37,0,6,2018-09-10
160201,2018,38,0,4,2018-09-17
160201,2018,39,0,3,2018-09-24
160201,2018,40,0,1,2018-10-01
160201,2018,41,0,1,2018-10-08
160201,2018,42,0,1,2018-10-15
160201,2018,43,0,1,2018-10-22
160201,2018,44,0,2,2018-10-29
160201,2018,45,0,1,2018-11-05
160201,2018,47,0,1,2018-11-19
160201,2018,48,0,2,2018-11-26
160201,2018,49,0,2,2018-12-03
160201,2018,50,0,2,2018-12-10
160201,2018,52,0,2,2018-12-24
160201,2019,1,0,2,2019-01-07
160201,2019,2,0,1,2019-01-14
160201,2019,3,0,7,2019-01-21
160201,2019,4,0,1,2019-01-28
160201,2019,6,0,1,2019-02-11
160201,2019,7,0,3,2019-02-18
160201,2019,8,0,1,2019-02-25
160201,2019,9,0,1,2019-03-04
160201,2019,10,0,2,2019-03-11
160201,2019,12,0,2,2019-03-25
160201,2019,13,0,1,2019-04-01
160201,2019,14,0,2,2019-04-08
160201,2019,15,0,1,2019-04-15
160201,2019,16,0,1,2019-04-22
160201,2019,19,0,4,2019-05-13
160201,2019,20,0,1,2019-05-20
160201,2019,21,0,1,2019-05-27
160201,2019,22,0,1,2019-06-03
160201,2019,23,0,2,2019-06-10
160201,2019,26,0,1,2019-07-01
160201,2019,27,0,2,2019-07-08
160201,2019,28,1,4,2019-07-15
160201,2019,29,1,3,2019-07-22
160201,2019,31,0,3,2019-08-05
160201,2019,34,0,1,2019-08-26
160201,2019,35,0,1,2019-09-02
160201,2019,36,0,3,2019-09-09
160201,2019,37,0,1,2019-09-16
160201,2019,38,0,2,2019-09-23
160201,2019,39,0,2,2019-09-30
160201,2019,41,0,2,2019-10-14
160201,2019,43,0,1,2019-10-28
160201,2019,44,0,1,2019-11-04
160201,2019,46,0,5,2019-11-18
160201,2019,47,0,1,2019-11-25
160201,2019,50,0,4,2019-12-16
160201,2019,51,0,3,2019-12-23
160201,2019,52,0,4,2019-12-30
160201,2020,1,0,3,2020-01-06
160201,2020,2,1,5,2020-01-13
160201,2020,3,0,4,2020-01-20
160201,2020,4,0,4,2020-01-27
160201,2020,5,0,1,2020-02-03
160201,2020,6,1,2,2020-02-10
160201,2020,8,0,5,2020-02-24
160201,2020,9,0,2,2020-03-02
160201,2020,10,0,5,2020-03-09
160201,2020,11,0,1,2020-03-16
160201,2020,12,0,2,2020-03-23
160201,2020,13,0,2,2020-03-30
160201,2020,15,0,2,2020-04-13
160201,2020,16,0,5,2020-04-20
160201,2020,17,0,3,2020-04-27
160201,2020,18,0,3,2020-05-04
160201,2020,19,0,1,2020-05-11
160201,2020,20,0,5,2020-05-18
160201,2020,25,0,1,2020-06-22
160201,2020,28,0,2,2020-07-13
160201,2020,29,0,2,2020-07-20
160201,2020,30,0,8,2020-07-27
160201,2020,31,0,2,2020-08-03
160201,2020,32,0,3,2020-08-10
160201,2020,33,0,5,2020-08-17
160201,2020,36,0,6,2020-09-07
160201,2020,37,0,3,2020-09-14
160201,2020,39,0,4,2020-09-28
160201,2020,40,0,3,2020-10-05
160201,2020,41,0,7,2020-10-12
160201,2020,42,0,4,2020-10-19
160201,2020,43,0,5,2020-10-26
160201,2020,44,0,3,2020-11-02
160201,2020,45,0,2,2020-11-09
160201,2020,46,0,2,2020-11-16
160201,2020,47,1,1,2020-11-23
160201,2020,48,0,5,2020-11-30
160201,2020,49,0,3,2020-12-07
160201,2020,50,0,3,2020-12-14
160201,2020,52,0,2,2020-12-28
160201,2020,53,0,1,2021-01-04
160201,2021,1,0,2,2021-01-04
160201,2021,2,0,1,2021-01-11
160201,2021,3,0,1,2021-01-18
160201,2021,5,0,2,2021-02-01
160201,2021,6,0,4,2021-02-08
160201,2021,7,0,1,2021-02-15
160201,2021,8,1,1,2021-02-22
160201,2021,9,3,5,2021-03-01
160201,2021,10,3,1,2021-03-08
160201,2021,12,0,6,2021-03-22
160201,2021,13,0,5,2021-03-29
160201,2021,14,0,3,2021-04-05
160201,2021,16,0,1,2021-04-19
160201,2021,17,0,4,2021-04-26
160201,2021,19,0,1,2021-05-10
160201,2021,20,0,1,2021-05-17
160201,2021,21,0,4,2021-05-24
160201,2021,22,0,2,2021-05-31
160201,2021,23,0,2,2021-06-07
160201,2021,24,0,1,2021-06-14
160201,2021,25,0,8,2021-06-21
160201,2021,26,0,4,2021-06-28
160201,2021,27,0,1,2021-07-05
160201,2021,28,0,2,2021-07-12
160201,2021,29,0,1,2021-07-19
160201,2021,30,0,2,2021-07-26
160201,2021,31,0,2,2021-08-02
160201,2021,32,0,1,2021-08-09
160201,2021,33,0,3,2021-08-16
160201,2021,35,0,1,2021-08-30
160201,2021,36,0,6,2021-09-06
160201,2021,37,0,2,2021-09-13
160201,2021,38,0,1,2021-09-20
160201,2021,39,0,1,2021-09-27
160201,2021,40,0,1,2021-10-04
160201,2021,41,0,1,2021-10-11
160201,2021,42,0,8,2021-10-18
160201,2021,43,0,2,2021-10-25
160201,2021,45,0,3,2021-11-08
160201,2021,46,0,1,2021-11-15
160201,2021,47,0,2,2021-11-22
160201,2021,49,0,1,2021-12-06
160201,2022,1,0,7,2022-01-03
160201,2022,3,0,2,2022-01-17
160201,2022,4,0,1,2022-01-24
160201,2022,5,0,1,2022-01-31
160201,2022,6,0,5,2022-02-07
160201,2022,7,0,2,2022-02-14
160201,2022,8,0,2,2022-02-21
160201,2022,9,0,3,2022-02-28
160201,2022,10,0,1,2022-03-07
160201,2022,11,0,8,2022-03-14
160201,2022,12,0,7,2022-03-21
160201,2022,13,0,5,2022-03-28
160201,2022,14,0,4,2022-04-04
160201,2022,15,0,6,2022-04-11
160201,2022,16,0,2,2022-04-18
160201,2022,17,0,3,2022-04-25
160201,2022,18,0,3,2022-05-02
160201,2022,19,0,7,2022-05-09
160201,2022,20,0,5,2022-05-16
160201,2022,21,0,4,2022-05-23
160201,2022,22,0,1,2022-05-30
160201,2022,23,0,2,2022-06-06
160201,2022,24,0,1,2022-06-13
160201,2022,25,0,7,2022-06-20
160201,2022,26,0,4,2022-06-27
160201,2022,27,0,1,2022-07-04
160201,2022,28,0,4,2022-07-11
160201,2022,29,0,8,2022-07-18
160201,2022,30,0,1,2022-07-25
160201,2022,31,0,2,2022-08-01
160201,2022,32,0,4,2022-08-08
160201,2022,33,0,3,2022-08-15
160201,2022,34,0,2,2022-08-22
160201,2022,36,0,2,2022-09-05
160201,2022,37,0,1,2022-09-12
160201,2022,38,0,1,2022-09-19
160201,2022,41,0,3,2022-10-10
160201,2022,42,0,4,2022-10-17
160201,2022,43,0,1,2022-10-24
160201,2022,45,0,5,2022-11-07
160201,2022,46,0,7,2022-11-14
160201,2022,49,0,1,2022-12-05
160201,2022,50,0,3,2022-12-12
160201,2022,51,0,3,2022-12-19
160202,2009,1,12,15,2009-01-05
160202,2009,2,15,28,2009-01-12
160202,2009,3,11,22,2009-01-19
160202,2009,4,10,32,2009-01-26
160202,2009,5,7,20,2009-02-02
160202,2009,6,5,15,2009-02-09
160202,2009,7,4,6,2009-02-16
160202,2009,8,14,21,2009-02-23
160202,2009,9,12,53,2009-03-02
160202,2009,10,21,45,2009-03-09
160202,2009,11,20,44,2009-03-16
160202,2009,12,11,51,2009-03-23
160202,2009,13,7,57,2009-03-30
160202,2009,14,2,31,2009-04-06
160202,2009,15,13,46,2009-04-13
160202,2009,16,8,46,2009-04-20
160202,2009,17,4,16,2009-04-27
160202,2009,18,2,21,2009-05-04
160202,2009,19,8,26,2009-05-11
160202,2009,20,5,21,2009-05-18
160202,2009,21,3,28,2009-05-25
160202,2009,22,0,26,2009-06-01
160202,2009,23,6,15,2009-06-08
160202,2009,24,3,13,2009-06-15
160202,2009,25,2,13,2009-06-22
160202,2009,26,2,20,2009-06-29
160202,2009,27,7,24,2009-07-06
160202,2009,28,0,19,2009-07-13
160202,2009,29,0,12,2009-07-20
160202,2009,30,2,7,2009-07-27
160202,2009,31,1,16,2009-08-03
160202,2009,32,2,17,2009-08-10
160202,2009,33,0,15,2009-08-17
160202,2009,34,0,13,2009-08-24
160202,2009,35,1,13,2009-08-31
160202,2009,36,10,10,2009-09-07
160202,2009,37,4,6,2009-09-14
160202,2009,38,1,12,2009-09-21
160202,2009,39,0,5,2009-09-28
160202,2009,40,1,6,2009-10-05
160202,2009,41,1,5,2009-10-12
160202,2009,42,0,4,2009-10-19
160202,2009,43,0,8,2009-10-26
160202,2009,44,0,4,2009-11-02
160202,2009,45,0,3,2009-11-09
160202,2009,46,1,5,2009-11-16
160202,2009,47,1,2,2009-11-23
160202,2009,48,0,1,2009-11-30
160202,2009,50,0,6,2009-12-14
160202,2009,51,0,1,2009-12-21
160202,2009,52,0,2,2009-12-28
160202,2009,53,6,8,2010-01-04
160202,2010,1,0,7,2010-01-04
160202,2010,2,0,3,2010-01-11
160202,2010,4,0,3,2010-01-25
160202,2010,5,0,7,2010-02-01
160202,2010,7,0,2,2010-02-15
160202,2010,8,0,1,2010-02-22
160202,2010,9,0,1,2010-03-01
160202,2010,10,0,2,2010-03-08
160202,2010,12,1,1,2010-03-22
160202,2010,13,1,2,2010-03-29
160202,2010,14,0,1,2010-04-05
160202,2010,15,0,1,2010-04-12
160202,2010,16,1,1,2010-04-19
160202,2010,17,0,1,2010-04-26
160202,2010,19,1,2,2010-05-10
160202,2010,20,0,1,2010-05-17
160202,2010,23,0,1,2010-06-07
160202,2010,27,1,0,2010-07-05
160202,2010,29,1,1,2010-07-19
160202,2010,34,0,1,2010-08-23
160202,2010,35,1,1,2010-08-30
160202,2010,36,0,1,2010-09-06
160202,2010,38,0,2,2010-09-20
160202,2010,46,1,0,2010-11-15
160202,2010,48,0,1,2010-11-29
160202,2010,49,0,3,2010-12-06
160202,2011,2,0,1,2011-01-10
160202,2011,13,0,1,2011-03-28
160202,2011,15,0,1,2011-04-11
160202,2011,20,0,1,2011-05-16
160202,2011,22,0,1,2011-05-30
160202,2011,26,0,2,2011-06-27
160202,2011,27,0,1,2011-07-04
160202,2011,30,0,2,2011-07-25
160202,2011,34,0,2,2011-08-22
160202,2011,35,0,1,2011-08-29
160202,2011,40,0,2,2011-10-03
160202,2011,41,0,5,2011-10-10
160202,2011,45,0,1,2011-11-07
160202,2012,22,0,2,2012-05-28
160202,2012,37,0,1,2012-09-10
160202,2012,43,0,1,2012-10-22
160202,2012,44,0,1,2012-10-29
160202,2012,47,0,1,2012-11-19
160202,2012,49,0,1,2012-12-03
160202,2012,50,0,1,2012-12-10
160202,2012,51,0,1,2012-12-17
160202,2012,52,0,1,2012-12-24
160202,2013,1,0,1,2013-01-07
160202,2013,2,0,1,2013-01-14
160202,2013,5,0,2,2013-02-04
160202,2013,6,0,3,2013-02-11
160202,2013,7,0,2,2013-02-18
160202,2013,8,0,2,2013-02-25
160202,2013,9,0,3,2013-03-04
160202,2013,10,0,1,2013-03-11
160202,2013,11,0,1,2013-03-18
160202,2013,12,0,3,2013-03-25
160202,2013,13,0,4,2013-04-01
160202,2013,14,0,1,2013-04-08
160202,2013,15,0,1,2013-04-15
160202,2013,17,0,1,2013-04-29
160202,2013,18,0,1,2013-05-06
160202,2013,19,0,1,2013-05-13
160202,2013,20,0,3,2013-05-20
160202,2013,23,0,1,2013-06-10
160202,2013,25,0,3,2013-06-24
160202,2013,27,0,1,2013-07-08
160202,2013,30,0,1,2013-07-29
160202,2013,34,0,2,2013-08-26
160202,2013,40,0,1,2013-10-07
160202,2013,41,0,1,2013-10-14
160202,2013,44,0,1,2013-11-04
160202,2013,45,0,1,2013-11-11
160202,2013,50,0,1,2013-12-16
160202,2013,52,0,1,2013-12-30
160202,2014,1,0,2,2014-01-06
160202,2014,7,0,1,2014-02-17
160202,2014,9,0,2,2014-03-03
160202,2014,10,0,2,2014-03-10
160202,2014,13,0,2,2014-03-31
160202,2014,20,0,2,2014-05-19
160202,2014,22,0,7,2014-06-02
160202,2014,24,0,1,2014-06-16
160202,2014,25,0,1,2014-06-23
160202,2014,26,0,4,2014-06-30
160202,2014,27,0,2,2014-07-07
160202,2014,28,0,1,2014-07-14
160202,2014,31,0,2,2014-08-04
160202,2014,32,0,1,2014-08-11
160202,2014,33,0,5,2014-08-18
160202,2014,35,0,2,2014-09-01
160202,2014,37,0,2,2014-09-15
160202,2014,39,0,2,2014-09-29
160202,2014,40,0,1,2014-10-06
160202,2014,42,0,1,2014-10-20
160202,2014,46,0,1,2014-11-17
160202,2014,47,0,2,2014-11-24
160202,2014,49,0,2,2014-12-08
160202,2014,53,0,6,2015-01-05
160202,2015,2,0,2,2015-01-12
160202,2015,3,0,1,2015-01-19
160202,2015,4,0,3,2015-01-26
160202,2015,5,0,2,2015-02-02
